"Date & Time","Barometer - in Hg","Temp - °F","High Temp - °F","Low Temp - °F","Hum - %","Dew Point - °F","Wet Bulb - °F","Wind Speed - mph","Wind Direction","Wind Run - mi","High Wind Speed - mph","High Wind Direction","Wind Chill - °F","Heat Index - °F","THW Index - °F","THSW Index - °F","Rain - in","Rain Rate - in/h","Solar Rad - W/m^2","Solar Energy - Ly","High Solar Rad - W/m^2","ET - in","UV Index","UV Dose - MEDs","High UV Index","Heating Degree Days","Cooling Degree Days"
"12/10/23 6:00 PM","29.87","53","54","53","95","51","52","8","S","4.0","18","S","50","53","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.254","0.000"
"12/10/23 6:30 PM","29.86","53","53","53","96","52","52","8","S","4.0","18","SSE","50","53","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.254","0.000"
"12/10/23 7:00 PM","29.84","54","54","53","95","53","54","12","S","6.0","26","S","49","55","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.221","0.000"
"12/10/23 7:30 PM","29.82","54","55","54","95","53","53","12","S","6.0","22","SSE","49","54","49","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.225","0.000"
"12/10/23 8:00 PM","29.81","55","55","54","96","54","54","11","S","5.5","23","SSE","50","55","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.215","0.000"
"12/10/23 8:30 PM","29.80","55","55","55","95","53","54","13","S","6.5","27","S","49","55","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.213","0.000"
"12/10/23 9:00 PM","29.78","55","55","54","95","53","54","13","S","6.5","27","SSE","49","55","49","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.217","0.000"
"12/10/23 9:30 PM","29.76","55","55","55","95","54","54","13","S","6.5","28","SSE","50","55","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.208","0.000"
"12/10/23 10:00 PM","29.74","55","55","55","95","53","54","11","S","5.5","25","S","50","55","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.210","0.000"
"12/10/23 10:30 PM","29.73","54","55","54","95","53","54","11","S","5.5","23","S","50","55","50","48","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.219","0.000"
"12/10/23 11:00 PM","29.70","55","55","54","95","54","54","12","S","6.0","22","SSE","50","55","50","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.206","0.000"
"12/10/23 11:30 PM","29.68","56","56","55","95","55","55","14","S","7.0","30","S","50","56","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.188","0.000"
"12/11/23 12:00 AM","29.67","57","57","56","95","55","56","15","S","7.5","30","SSE","51","57","51","50","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.171","0.000"
"12/11/23 12:30 AM","29.65","57","57","57","95","56","56","17","SSW","8.5","40","S","51","58","51","50","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.160","0.000"
"12/11/23 1:00 AM","29.63","57","57","57","95","55","56","17","SSW","8.5","34","S","50","57","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.171","0.000"
"12/11/23 1:30 AM","29.61","57","57","57","95","55","56","16","SSW","8.0","32","S","51","57","51","49","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.169","0.000"
"12/11/23 2:00 AM","29.59","57","57","57","95","56","56","15","S","7.5","30","S","51","57","52","50","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.165","0.000"
"12/11/23 2:30 AM","29.58","58","58","57","94","56","57","15","S","7.5","30","S","52","58","52","51","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.152","0.000"
"12/11/23 3:00 AM","29.56","58","58","58","94","56","57","17","S","8.5","35","SSW","51","58","52","50","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.152","0.000"
"12/11/23 3:30 AM","29.54","58","58","58","94","56","57","16","S","8.0","34","SSE","52","58","52","50","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.152","0.000"
"12/11/23 4:00 AM","29.50","58","58","58","94","56","57","16","S","8.0","33","SSE","52","58","52","51","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.150","0.000"
"12/11/23 4:30 AM","29.49","59","59","58","94","57","58","19","S","9.5","41","SSE","52","59","52","51","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.131","0.000"
"12/11/23 5:00 AM","29.49","58","59","58","94","56","57","18","S","9.0","36","SSE","52","58","52","50","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.144","0.000"
"12/11/23 5:30 AM","29.48","58","58","58","94","56","57","16","S","8.0","32","S","52","58","52","50","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.152","0.000"
"12/11/23 6:00 AM","29.47","58","58","57","95","56","57","14","S","7.0","30","SSW","52","58","53","51","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.150","0.000"
"12/11/23 6:30 AM","29.44","54","58","53","94","52","53","6","WSW","3.0","21","WSW","52","54","52","50","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.235","0.000"
"12/11/23 7:00 AM","29.43","51","54","51","94","49","50","5","WNW","2.5","18","SW","50","51","50","47","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.290","0.000"
"12/11/23 7:30 AM","29.43","49","51","49","94","47","48","3","NW","1.5","10","NNW","49","49","49","46","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.333","0.000"
"12/11/23 8:00 AM","29.44","48","49","48","94","46","47","5","NNW","2.5","13","NNW","45","48","46","43","0.00","0.00","6","0.26","11","0.00","0","0.0","0","0.365","0.000"
"12/11/23 8:30 AM","29.45","46","48","46","95","45","46","6","WNW","3.0","13","WNW","43","47","44","42","0.00","0.00","8","0.34","12","0.00","0","0.0","0","0.385","0.000"
"12/11/23 9:00 AM","29.46","45","46","45","95","44","45","9","WNW","4.5","17","NW","40","46","41","39","0.00","0.00","11","0.47","14","0.00","0","0.0","0","0.410","0.000"
"12/11/23 9:30 AM","29.46","45","45","45","95","43","44","7","WNW","3.5","19","NNW","41","45","41","40","0.00","0.00","18","0.77","26","0.00","0","0.0","0","0.421","0.000"
"12/11/23 10:00 AM","29.49","45","45","45","95","44","44","8","WNW","4.0","16","NW","40","45","41","40","0.00","0.00","35","1.51","69","0.00","0","0.0","0","0.419","0.000"
"12/11/23 10:30 AM","29.50","45","45","45","94","43","44","10","WNW","5.0","20","WNW","39","45","40","39","0.00","0.00","36","1.55","44","0.00","0","0.0","0","0.419","0.000"
"12/11/23 11:00 AM","29.52","45","45","45","94","44","44","11","WNW","5.5","26","W","39","46","40","39","0.00","0.00","43","1.85","72","0.00","0","0.0","0","0.410","0.000"
"12/11/23 11:30 AM","29.53","45","45","45","91","42","44","12","WNW","6.0","27","NW","38","45","38","40","0.00","0.00","110","4.73","167","0.00","1","0.1","1","0.421","0.000"
"12/11/23 12:00 PM","29.56","46","46","45","86","42","44","12","WNW","6.0","25","W","39","45","39","43","0.00","0.00","210","9.03","355","0.00","1","0.2","2","0.406","0.000"
"12/11/23 12:30 PM","29.59","45","46","45","82","40","43","13","WNW","6.5","28","W","38","45","38","42","0.00","0.00","189","8.13","281","0.00","1","0.2","1","0.412","0.000"
"12/11/23 1:00 PM","29.62","45","45","45","79","39","42","13","WNW","6.5","26","NW","38","45","38","41","0.00","0.00","164","7.06","246","0.00","1","0.2","1","0.412","0.000"
"12/11/23 1:30 PM","29.63","45","45","45","77","38","42","12","WNW","6.0","24","WNW","38","45","38","40","0.00","0.00","126","5.42","156","0.00","1","0.1","1","0.419","0.000"
"12/11/23 2:00 PM","29.66","45","45","45","77","38","42","11","WNW","5.5","24","W","39","45","39","40","0.00","0.00","96","4.13","139","0.00","0","0.1","1","0.419","0.000"
"12/11/23 2:30 PM","29.67","45","45","45","76","38","42","10","WNW","5.0","23","WNW","39","45","39","41","0.00","0.00","114","4.90","220","0.00","0","0.0","0","0.417","0.000"
"12/11/23 3:00 PM","29.70","45","46","45","74","37","41","11","WNW","5.5","22","NW","39","44","38","40","0.00","0.00","89","3.83","204","0.00","0","0.0","0","0.421","0.000"
"12/11/23 3:30 PM","29.72","45","45","45","73","36","41","10","WNW","5.0","21","WNW","39","44","39","37","0.00","0.00","19","0.82","39","0.00","0","0.0","0","0.425","0.000"
"12/11/23 4:00 PM","29.74","44","45","44","71","35","40","11","WNW","5.5","25","W","38","44","38","35","0.00","0.00","2","0.09","9","0.00","0","0.0","0","0.431","0.000"
"12/11/23 4:30 PM","29.77","44","44","44","69","35","40","11","WNW","5.5","22","W","38","44","38","35","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.429","0.000"
"12/11/23 5:00 PM","29.79","45","45","44","69","35","40","10","WNW","5.0","19","WSW","39","44","38","36","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.425","0.000"
"12/11/23 5:30 PM","29.83","44","45","44","70","35","40","9","WNW","4.5","19","W","39","44","38","36","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.438","0.000"
"12/11/23 6:00 PM","29.86","43","44","43","69","34","39","10","W","5.0","22","W","37","43","37","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.452","0.000"
"12/11/23 6:30 PM","29.87","43","43","43","73","35","39","9","WNW","4.5","22","SW","37","42","37","34","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.465","0.000"
"12/11/23 7:00 PM","29.89","42","43","42","73","34","39","11","WNW","5.5","23","W","36","42","35","33","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.473","0.000"
"12/11/23 7:30 PM","29.90","42","42","42","73","34","38","11","WNW","5.5","26","W","36","42","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.479","0.000"
"12/11/23 8:00 PM","29.92","41","42","41","75","34","38","11","W","5.5","24","W","35","41","34","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.492","0.000"
"12/11/23 8:30 PM","29.94","41","41","41","75","34","38","11","WNW","5.5","21","W","34","41","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.500","0.000"
"12/11/23 9:00 PM","29.95","41","41","41","75","33","38","10","WNW","5.0","25","W","34","40","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.508","0.000"
"12/11/23 9:30 PM","29.98","40","41","40","74","33","37","11","W","5.5","29","W","34","40","33","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.512","0.000"
"12/11/23 10:00 PM","29.99","40","40","40","72","32","37","11","WNW","5.5","30","W","33","40","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.519","0.000"
"12/11/23 10:30 PM","30.00","40","40","40","73","32","36","11","W","5.5","21","WSW","33","39","32","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.527","0.000"
"12/11/23 11:00 PM","30.02","39","40","39","72","31","36","10","WNW","5.0","29","W","33","39","32","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.533","0.000"
"12/11/23 11:30 PM","30.04","39","39","39","73","31","35","11","W","5.5","25","NW","32","38","31","28","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.548","0.000"
"12/12/23 12:00 AM","30.05","38","39","38","70","29","35","11","WNW","5.5","25","NW","31","38","30","28","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.558","0.000"
"12/12/23 12:30 AM","30.07","38","38","38","70","29","34","11","WNW","5.5","23","WNW","31","37","30","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.565","0.000"
"12/12/23 1:00 AM","30.09","38","38","38","70","29","34","10","WNW","5.0","25","W","31","37","30","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.573","0.000"
"12/12/23 1:30 AM","30.11","37","38","37","69","28","34","10","WNW","5.0","22","NW","30","37","30","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.579","0.000"
"12/12/23 2:00 AM","30.13","37","37","37","68","27","33","9","WNW","4.5","21","WNW","30","36","30","27","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.585","0.000"
"12/12/23 2:30 AM","30.15","37","37","37","66","26","33","10","WNW","5.0","22","NNW","29","36","29","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.592","0.000"
"12/12/23 3:00 AM","30.16","36","37","36","65","26","32","10","WNW","5.0","20","NW","29","36","28","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.596","0.000"
"12/12/23 3:30 AM","30.18","36","36","36","65","26","32","10","WNW","5.0","21","WNW","29","36","28","25","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.598","0.000"
"12/12/23 4:00 AM","30.20","36","36","36","65","25","32","8","WNW","4.0","19","W","30","35","29","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.602","0.000"
"12/12/23 4:30 AM","30.22","36","36","36","67","26","32","9","WNW","4.5","17","WNW","29","35","29","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.602","0.000"
"12/12/23 5:00 AM","30.24","36","36","36","66","26","32","10","WNW","5.0","20","NW","29","35","28","25","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.604","0.000"
"12/12/23 5:30 AM","30.26","36","36","36","66","26","32","8","WNW","4.0","18","NNW","30","35","29","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.606","0.000"
"12/12/23 6:00 AM","30.27","36","36","36","67","26","32","8","WNW","4.0","20","NW","29","35","29","26","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.610","0.000"
"12/12/23 6:30 AM","30.28","36","36","36","67","26","32","7","WNW","3.5","18","WNW","30","35","30","26","0.00","0.00","0","0.00","5","0.00","0","0.0","0","0.606","0.000"
"12/12/23 7:00 AM","30.30","36","36","36","68","27","33","6","WNW","3.0","15","WNW","31","35","30","27","0.00","0.00","12","0.52","18","0.00","0","0.0","0","0.602","0.000"
"12/12/23 7:30 AM","30.31","37","37","36","67","27","33","5","WNW","2.5","15","WNW","33","36","32","30","0.00","0.00","50","2.15","83","0.00","0","0.0","0","0.590","0.000"
"12/12/23 8:00 AM","30.32","38","38","37","65","27","33","6","W","3.0","16","WNW","33","37","32","32","0.00","0.00","123","5.29","162","0.00","0","0.0","0","0.573","0.000"
"12/12/23 8:30 AM","30.33","38","38","38","63","27","34","6","WNW","3.0","16","WSW","34","38","33","38","0.00","0.00","202","8.69","237","0.00","1","0.1","1","0.554","0.000"
"12/12/23 9:00 AM","30.35","39","39","38","62","27","34","7","W","3.5","16","W","34","38","33","40","0.00","0.00","268","11.53","294","0.00","1","0.2","1","0.546","0.000"
"12/12/23 9:30 AM","30.35","39","39","39","61","27","35","7","W","3.5","16","WSW","34","39","34","41","0.00","0.00","319","13.72","341","0.00","1","0.2","1","0.535","0.000"
"12/12/23 10:00 AM","30.35","40","40","39","61","27","35","8","W","4.0","15","W","34","39","33","41","0.00","0.00","358","15.40","373","0.01","1","0.3","1","0.527","0.000"
"12/12/23 10:30 AM","30.35","40","40","40","60","28","35","8","WSW","4.0","16","WSW","35","40","34","42","0.00","0.00","385","16.56","396","0.00","2","0.3","2","0.515","0.000"
"12/12/23 11:00 AM","30.35","41","41","40","60","28","36","7","WSW","3.5","15","WSW","36","40","35","43","0.00","0.00","403","17.34","418","0.01","2","0.3","2","0.506","0.000"
"12/12/23 11:30 AM","30.34","41","41","40","58","27","35","7","WSW","3.5","14","WSW","36","40","35","43","0.00","0.00","391","16.82","457","0.00","2","0.3","2","0.508","0.000"
"12/12/23 12:00 PM","30.34","41","41","41","57","27","36","6","WSW","3.0","15","WSW","37","40","36","45","0.00","0.00","396","17.04","492","0.01","2","0.3","2","0.496","0.000"
"12/12/23 12:30 PM","30.33","42","42","41","60","29","36","7","SW","3.5","15","WSW","37","41","36","44","0.00","0.00","344","14.80","390","0.00","1","0.3","2","0.485","0.000"
"12/12/23 1:00 PM","30.33","42","42","41","61","29","36","8","SSW","4.0","16","SW","36","41","36","43","0.00","0.00","335","14.41","355","0.01","1","0.3","1","0.490","0.000"
"12/12/23 1:30 PM","30.33","42","42","42","59","29","37","7","SW","3.5","14","S","38","41","37","44","0.00","0.00","288","12.39","313","0.00","1","0.2","1","0.475","0.000"
"12/12/23 2:00 PM","30.33","42","42","42","56","28","36","7","SW","3.5","16","W","38","41","37","42","0.00","0.00","224","9.64","257","0.01","1","0.1","1","0.473","0.000"
"12/12/23 2:30 PM","30.33","42","42","42","55","27","36","7","WSW","3.5","16","WSW","38","41","37","40","0.00","0.00","146","6.28","186","0.00","0","0.0","0","0.473","0.000"
"12/12/23 3:00 PM","30.33","42","42","42","57","28","36","6","SW","3.0","14","WSW","38","41","37","38","0.00","0.00","70","3.01","104","0.00","0","0.0","0","0.477","0.000"
"12/12/23 3:30 PM","30.32","41","42","41","63","29","36","8","SSW","4.0","17","SSE","35","40","35","32","0.00","0.00","18","0.77","37","0.00","0","0.0","0","0.506","0.000"
"12/12/23 4:00 PM","30.33","40","41","40","69","31","36","8","SW","4.0","18","SSE","34","39","34","31","0.00","0.00","2","0.09","7","0.00","0","0.0","0","0.523","0.000"
"12/12/23 4:30 PM","30.34","40","40","40","70","31","36","9","SW","4.5","19","SW","34","39","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.525","0.000"
"12/12/23 5:00 PM","30.34","40","40","40","68","30","36","10","WSW","5.0","21","WSW","33","39","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.525","0.000"
"12/12/23 5:30 PM","30.35","40","40","40","69","30","36","10","WSW","5.0","22","WSW","33","39","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.525","0.000"
"12/12/23 6:00 PM","30.35","40","40","40","69","31","36","11","SW","5.5","26","WSW","33","39","33","30","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.519","0.000"
"12/12/23 6:30 PM","30.35","40","40","40","71","31","36","9","WSW","4.5","22","WSW","34","40","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.519","0.000"
"12/12/23 7:00 PM","30.36","40","40","40","72","32","37","10","WSW","5.0","22","WSW","34","40","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.512","0.000"
"12/12/23 7:30 PM","30.35","41","41","40","74","33","37","9","SW","4.5","22","WSW","35","40","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.508","0.000"
"12/12/23 8:00 PM","30.36","41","41","41","75","34","38","10","WSW","5.0","23","WSW","35","41","34","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.500","0.000"
"12/12/23 8:30 PM","30.36","41","41","41","75","33","38","9","WSW","4.5","20","W","35","40","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.504","0.000"
"12/12/23 9:00 PM","30.36","41","41","41","75","34","38","10","WSW","5.0","26","WSW","35","40","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.502","0.000"
"12/12/23 9:30 PM","30.36","41","41","41","72","33","38","12","WSW","6.0","23","SW","34","40","33","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.500","0.000"
"12/12/23 10:00 PM","30.36","41","41","41","72","33","38","12","WSW","6.0","27","W","34","41","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.494","0.000"
"12/12/23 10:30 PM","30.35","41","42","41","73","33","38","12","WSW","6.0","25","SW","34","41","34","31","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.492","0.000"
"12/12/23 11:00 PM","30.35","42","42","41","74","34","38","12","WSW","6.0","28","WSW","35","41","34","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.485","0.000"
"12/12/23 11:30 PM","30.34","42","42","42","74","34","38","12","WSW","6.0","31","WSW","35","41","34","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.485","0.000"
"12/13/23 12:00 AM","30.33","42","42","42","72","33","38","12","WSW","6.0","25","SW","35","41","34","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.485","0.000"
"12/13/23 12:30 AM","30.33","42","42","42","72","33","38","12","WSW","6.0","26","W","35","41","34","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.485","0.000"
"12/13/23 1:00 AM","30.33","41","42","41","72","33","38","11","WSW","5.5","25","WSW","35","41","34","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.492","0.000"
"12/13/23 1:30 AM","30.33","41","41","41","72","33","38","10","WSW","5.0","22","SW","35","41","35","32","0.00","0.00","0","0.00","0","0.00","0","0.0","0","0.494","0.000"
